G2expocode,G2cruise,G2station,G2region,G2cast,G2year,G2month,G2day,G2hour,G2minute,G2latitude,G2longitude,G2bottomdepth,G2maxsampdepth,G2bottle,G2pressure,G2depth,G2temperature,G2theta,G2salinity,G2salinityf,G2salinityqc,G2sigma0,G2sigma1,G2sigma2,G2sigma3,G2sigma4,G2gamma,G2oxygen,G2oxygenf,G2oxygenqc,G2aou,G2aouf,G2nitrate,G2nitratef,G2nitrateqc,G2nitrite,G2nitritef,G2silicate,G2silicatef,G2silicateqc,G2phosphate,G2phosphatef,G2phosphateqc,G2tco2,G2tco2f,G2tco2qc,G2talk,G2talkf,G2talkqc,G2fco2,G2fco2f,G2fco2temp,G2phts25p0,G2phts25p0f,G2phtsinsitutp,G2phtsinsitutpf,G2phtsqc,G2cfc11,G2pcfc11,G2cfc11f,G2cfc11qc,G2cfc12,G2pcfc12,G2cfc12f,G2cfc12qc,G2cfc113,G2pcfc113,G2cfc113f,G2cfc113qc,G2ccl4,G2pccl4,G2ccl4f,G2ccl4qc,G2sf6,G2psf6,G2sf6f,G2sf6qc,G2c13,G2c13f,G2c13qc,G2c14,G2c14f,G2c14err,G2h3,G2h3f,G2h3err,G2he3,G2he3f,G2he3err,G2he,G2hef,G2heerr,G2neon,G2neonf,G2neonerr,G2o18,G2o18f,G2toc,G2tocf,G2doc,G2docf,G2don,G2donf,G2tdn,G2tdnf,G2chla,G2chlaf,G2doi
49NZ20151223,1054,1,16,1,2015,12,28,0,12,-24.78,112.77,82,71.3,11,-9999,-9999,-9999,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,1,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.25921/k672-p083
49NZ20151223,1054,1,16,1,2015,12,28,0,12,-24.78,112.77,82,71.3,13,-9999,-9999,-9999,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,1,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.25921/k672-p083
49NZ20151223,1054,1,16,1,2015,12,28,0,12,-24.78,112.77,82,71.3,14,-9999,-9999,-9999,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,1,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.25921/k672-p083
49NZ20151223,1054,1,16,1,2015,12,28,0,12,-24.78,112.77,82,71.3,15,-9999,-9999,-9999,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,1,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.25921/k672-p083
49NZ20151223,1054,1,16,1,2015,12,28,0,12,-24.78,112.77,82,71.3,16,-9999,-9999,-9999,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,1,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.25921/k672-p083
49NZ20151223,1054,1,16,1,2015,12,28,0,12,-24.78,112.77,82,71.3,17,-9999,-9999,-9999,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,1,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.25921/k672-p083
49NZ20151223,1054,1,16,1,2015,12,28,0,12,-24.78,112.77,82,71.3,18,-9999,-9999,-9999,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,1,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.25921/k672-p083
49NZ20151223,1054,1,16,1,2015,12,28,0,12,-24.78,112.77,82,71.3,19,-9999,-9999,-9999,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,1,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.25921/k672-p083
49NZ20151223,1054,1,16,1,2015,12,28,0,12,-24.78,112.77,82,71.3,21,-9999,-9999,-9999,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,1,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.25921/k672-p083
49NZ20151223,1054,1,16,1,2015,12,28,0,12,-24.78,112.77,82,71.3,22,-9999,-9999,-9999,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,1,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.25921/k672-p083
49NZ20151223,1054,1,16,1,2015,12,28,0,12,-24.78,112.77,82,71.3,25,-9999,-9999,-9999,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,1,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.25921/k672-p083
49NZ20151223,1054,1,16,1,2015,12,28,0,12,-24.78,112.77,82,71.3,26,-9999,-9999,-9999,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,1,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.25921/k672-p083
49NZ20151223,1054,1,16,1,2015,12,28,0,12,-24.78,112.77,82,71.3,28,-9999,-9999,-9999,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,1,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.25921/k672-p083
49NZ20151223,1054,1,16,1,2015,12,28,0,12,-24.78,112.77,82,71.3,29,-9999,-9999,-9999,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,1,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.25921/k672-p083
49NZ20151223,1054,1,16,1,2015,12,28,0,12,-24.78,112.77,82,71.3,30,-9999,-9999,-9999,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,1,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.25921/k672-p083
49NZ20151223,1054,1,16,1,2015,12,28,0,12,-24.78,112.77,82,71.3,31,-9999,-9999,-9999,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,1,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.25921/k672-p083
49NZ20151223,1054,1,16,1,2015,12,28,0,12,-24.78,112.77,82,71.3,32,-9999,-9999,-9999,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,1,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.25921/k672-p083
49NZ20151223,1054,1,16,1,2015,12,28,0,12,-24.78,112.77,82,71.3,33,-9999,-9999,-9999,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,1,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.25921/k672-p083
49NZ20151223,1054,1,16,1,2015,12,28,0,12,-24.78,112.77,82,71.3,34,-9999,-9999,-9999,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,1,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.25921/k672-p083
49NZ20151223,1054,1,16,1,2015,12,28,0,12,-24.78,112.77,82,71.3,3,10.2,10,22.188,22.186,35.563,2,1,24.593,28.829,32.972,37.026,40.992,24.60652585,219.42,2,1,-3.2609,2,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,1,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.25921/k672-p083
49NZ20151223,1054,1,16,1,2015,12,28,0,12,-24.78,112.77,82,71.3,36,10.2,10,22.185,22.183,35.561,2,1,24.593,28.829,32.972,37.025,40.991,24.60585258,219.86,2,1,-3.6868,2,-0.03,2,1,0,2,1.52,2,1,0.04,2,1,2036.1,2,1,2335.5,2,1,339.3,0,20,8.0292,2,8.0713,2,1,1.867,235.16,2,1,1.173,526.19,2,1,0.141,60.221,2,1,-9999,-9999,9,0,1.59,9.1774,2,1,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,0.46,2,https://doi.org/10.25921/k672-p083
49NZ20151223,1054,1,16,1,2015,12,28,0,12,-24.78,112.77,82,71.3,27,10.3,10,22.206,22.204,35.56,2,1,24.586,28.821,32.964,37.017,40.983,24.59913186,219.69,2,1,-3.5954,2,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,1,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.25921/k672-p083
49NZ20151223,1054,1,16,1,2015,12,28,0,12,-24.78,112.77,82,71.3,24,10.4,10,22.194,22.192,35.563,2,1,24.592,28.827,32.97,37.023,40.99,24.60483303,219.5,2,1,-3.3608,2,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,1,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.25921/k672-p083
49NZ20151223,1054,1,16,1,2015,12,28,0,12,-24.78,112.77,82,71.3,20,50.6,50,21.275,21.265,35.611,2,1,24.886,29.135,33.291,37.357,41.335,24.90138798,215.71,2,1,3.8989,2,0.07,0,1,-9999,9,2.15,0,1,0.07,0,1,-9999,9,1,-9999,9,1,-9999,9,-9999,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,1,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,0.89,2,https://doi.org/10.25921/k672-p083
49NZ20151223,1054,1,16,1,2015,12,28,0,12,-24.78,112.77,82,71.3,35,50.8,50,21.294,21.284,35.61,2,1,24.881,29.129,33.285,37.35,41.328,24.89537198,216.38,2,1,3.1551,2,0.07,2,1,0.06,2,2.15,2,1,0.07,2,1,2045.1,2,1,2339,2,1,349.99,0,20,8.017,2,8.0712,2,1,1.908,230.95,2,1,1.198,518.86,2,1,0.147,60.198,2,1,-9999,-9999,9,0,1.587,8.9106,2,1,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,57.9,2,-9999,9,-9999,9,-9999,9,https://doi.org/10.25921/k672-p083
49NZ20151223,1054,1,16,1,2015,12,28,0,12,-24.78,112.77,82,71.3,4,50.9,51,21.269,21.259,35.61,2,1,24.888,29.137,33.292,37.358,41.336,24.90230133,215.79,2,1,3.8422,2,0.079048,0,1,-9999,9,2.1657,0,1,0.071044,0,1,-9999,9,1,-9999,9,1,-9999,9,-9999,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,1,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.25921/k672-p083
49NZ20151223,1054,1,16,1,2015,12,28,0,12,-24.78,112.77,82,71.3,23,50.9,51,21.291,21.282,35.611,2,1,24.882,29.131,33.287,37.352,41.33,24.89697199,216.53,2,1,3.014,2,0.079048,0,1,-9999,9,2.1657,0,1,0.071044,0,1,-9999,9,1,-9999,9,1,-9999,9,-9999,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,1,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.25921/k672-p083
49NZ20151223,1054,1,16,1,2015,12,28,0,12,-24.78,112.77,82,71.3,1,71.1,71,21.115,21.101,35.599,2,1,24.923,29.174,33.332,37.4,41.381,24.93749933,213.31,2,1,6.9541,2,0.26,2,1,0.11,2,2.48,2,1,0.1,2,1,2046.2,2,1,2340.2,2,1,350.15,0,20,8.0119,2,8.0681,2,1,1.918,230.22,2,1,1.202,516.74,2,1,0.144,58.448,2,1,-9999,-9999,9,0,1.593,8.8916,2,1,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,58.3,2,-9999,9,4.6,2,0.86,2,https://doi.org/10.25921/k672-p083
49NZ20151223,1054,1,16,1,2015,12,28,0,12,-24.78,112.77,82,71.3,12,71.3,71,21.113,21.099,35.599,2,1,24.923,29.175,33.333,37.401,41.381,24.93806104,213.26,2,1,7.0117,2,0.26,0,1,-9999,9,2.48,0,1,0.1,0,1,-9999,9,1,-9999,9,1,-9999,9,-9999,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,1,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.25921/k672-p083
49NZ20151223,1054,2,16,1,2015,12,28,3,6,-24.744,112.62,98,92.7,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,1,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.25921/k672-p083
49NZ20151223,1054,2,16,1,2015,12,28,3,6,-24.744,112.62,98,92.7,2,-9999,-9999,-9999,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,1,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.25921/k672-p083
49NZ20151223,1054,2,16,1,2015,12,28,3,6,-24.744,112.62,98,92.7,3,-9999,-9999,-9999,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,1,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.25921/k672-p083
49NZ20151223,1054,2,16,1,2015,12,28,3,6,-24.744,112.62,98,92.7,4,-9999,-9999,-9999,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,1,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.25921/k672-p083
49NZ20151223,1054,2,16,1,2015,12,28,3,6,-24.744,112.62,98,92.7,5,-9999,-9999,-9999,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,1,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.25921/k672-p083
49NZ20151223,1054,2,16,1,2015,12,28,3,6,-24.744,112.62,98,92.7,6,-9999,-9999,-9999,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,1,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.25921/k672-p083
49NZ20151223,1054,2,16,1,2015,12,28,3,6,-24.744,112.62,98,92.7,7,-9999,-9999,-9999,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,1,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.25921/k672-p083
49NZ20151223,1054,2,16,1,2015,12,28,3,6,-24.744,112.62,98,92.7,8,-9999,-9999,-9999,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,1,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.25921/k672-p083
